index,Name,Location,Province,Make,link,Address,Phone,Rating,NumberofRating
0,19. TAYLOR AUTOMALL,"Kingston, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Taylor-Automall-review-33026/,"2440 Princess Street, Kingston, Ontario K7M 3G4",SALES: (613) 549-1311,5,3 Lifetime Reviews
0,20. WALLACE CHEVROLET,"Milton, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Wallace-Chevrolet-review-34832/,"801 Main St E, Milton, Ontario L9T 3Z3",SALES: (905) 878-2355,5,23 Lifetime Reviews
0,21. DRYDEN GM,"Dryden, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Dryden-GM-review-32435/,"489 Government Street , Dryden, Ontario P8N 2P6",SALES: (807) 223-7123,4.9,11 Lifetime Reviews
0,22. HUMBERVIEW CHEVROLET BUICK GMC,"Toronto, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Humberview-Chevrolet-Buick-GMC-review-32925/,"1650 The Queensway, Toronto, Ontario M8Z 1X1",SALES: (888) 271-6884,4.9,120 Lifetime Reviews
0,23. JIM WILSON CHEVROLET BUICK GMC,"Orillia, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Jim-Wilson-Chevrolet-Buick-GMC-review-33050/,"20 Mulcahy Ct, Orillia, Ontario L3V 7W7",SALES: (705) 329-2000,4.9,726 Lifetime Reviews
0,24. LAKESIDE CHEVROLET BUICK GMC LTD.,"Kincardine, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Lakeside-Chevrolet-Buick-GMC-Ltd-review-42805/,"792 Broadway St, Kincardine, Ontario N2Z 2G1",SALES: (519) 396-3367,4.9,58 Lifetime Reviews
0,25. MILLS MOTORS BUICK GMC,"Oshawa , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Mills-Motors-Buick-GMC-review-33626/,"240 Bond Street East , Oshawa , Ontario L1H 7L3",SALES: (905) 436-1500,4.9,229 Lifetime Reviews
0,26. VANDUSEN CHEVROLET BUICK GMC,"Ajax, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/VanDusen-Chevrolet-Buick-GMC-review-31882/,"425 Bayly Street West, Ajax, Ontario L1S 6M3",SALES: (289) 608-8802,4.9,280 Lifetime Reviews
0,27. CROSSTOWN CHEVROLET BUICK CADILLAC GMC,"Greater Sudbury, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Crosstown-Chevrolet-Buick-Cadillac-GMC-review-32267/,"280 Falconbridge Rd, Greater Sudbury, Ontario P3A 5K3",SALES: (705) 566-4804,4.8,517 Lifetime Reviews
0,28. HEUVELMANS CHEVROLET BUICK GMC CADILLAC LIMITED,"Chatham, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Heuvelmans-Chevrolet-Buick-GMC-Cadillac-Limited-review-32853/,"755 Grand Ave West, Chatham, Ontario N7M 5L1",SALES: (800) 394-3014,4.8,71 Lifetime Reviews
0,29. MCGEE MOTORS LTD,"Goderich, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/McGee-Motors-Ltd-review-17339/,"180 Suncoast Drive East , Goderich, Ontario N7A 4N4",SALES: (519) 524-8391,4.8,50 Lifetime Reviews
0,30. WILLS CHEVROLET BUICK GMC,"Grimsby, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Wills-Chevrolet-Buick-GMC-review-34920/,"337 Main St E, Grimsby, Ontario L3M 5N9",SALES: (905) 309-3356,4.8,60 Lifetime Reviews
0,31. ADDISON ON EGLINTON CHEVROLET BUICK GMC,"Mississauga, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Addison-on-Eglinton-Chevrolet-Buick-GMC-review-31530/,"1220 Eglinton Ave East , Mississauga, Ontario L4W 2M7",SALES: (877) 837-3449,4.7,83 Lifetime Reviews
0,32. GREAVETTE CHEVROLET BUICK CADILLAC GMC LTD,"Bracebridge, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Greavette-Chevrolet-Buick-Cadillac-GMC-Ltd-review-32759/,"375 Ecclestone Dr, Bracebridge, Ontario P1L 1R1",SALES: (705) 645-2241,4.7,13 Lifetime Reviews
0,33. JOHN BEAR CHEVROLET PONTIAC BUICK GMC,"New Hamburg, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/John-Bear-Chevrolet-Pontiac-Buick-GMC-review-33065/,"100 Heritage Dr, New Hamburg, Ontario N3A 2J4",SALES: (519) 662-1200,4.6,35 Lifetime Reviews
0,34. CITY BUICK CHEVROLET CADILLAC GMC LTD.,"Toronto, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/City-Buick-Chevrolet-Cadillac-GMC-Ltd-review-38595/,"1900 Victoria Park Ave, Toronto, Ontario M1R 1T6",SALES: (416) 751-5920,4.5,160 Lifetime Reviews
0,35. ERNIE DEAN CHEVROLET BUICK GMC CORVETTE,"Alliston, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Ernie-Dean-Chevrolet-Buick-GMC-Corvette-review-32526/,"4906-7th Concession , Alliston, Ontario L9R 1V3",SALES: (705) 435-4318,4.5,16 Lifetime Reviews
0,36. FROST CHEVROLET BUICK GMC CADILLAC,"Brampton, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Frost-Chevrolet-Buick-GMC-Cadillac-review-32618/,"150 Bovaird Drive West, Brampton, Ontario L7A 0H3",SALES: (905) 459-0126,4.4,118 Lifetime Reviews
0,37. MARKVILLE CHEVROLET,"Markham, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Markville-Chevrolet-review-33444/,"5336 Highway 7, Markham, Ontario L3P 1B9",SALES: (905) 294-1440,4.4,36 Lifetime Reviews
0,38. NEWROADS CHEVROLET CADILLAC BUICK GMC,"Newmarket, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/NewRoads-Chevrolet-Cadillac-Buick-GMC-review-42013/,"18100 Yonge St, Newmarket, Ontario L3Y 8V1",SALES: (877) 267-5518,4.4,583 Lifetime Reviews
0,39. ADDISON ON ERIN MILLS,"Mississauga, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Addison-on-Erin-Mills-review-114559/,"6600 Turner Valley Road, Mississauga, Ontario L5N 5Z1",SALES: (905) 821-0002,4.3,6 Lifetime Reviews
0,40. BENNETT CHEVROLET CADILLAC BUICK GMC,"Cambridge, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Bennett-Chevrolet-Cadillac-Buick-GMC-review-31819/,"445 Hespeler Rd, Cambridge, Ontario N1R 6J2",SALES: (519) 621-1250,4.1,21 Lifetime Reviews
0,41. DEAN MYERS CHEVROLET BUICK GMC CORVETTE,"Toronto, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Dean-Myers-Chevrolet-Buick-GMC-Corvette-review-32308/,"3180 Dufferin St, Toronto, Ontario M6A 2T1",SALES: (416) 256-1405,4.1,47 Lifetime Reviews
0,42. ROY FOSS THORNHILL,"Thornhill, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Roy-Foss-Thornhill-review-34201/,"7200 Yonge Street, Thornhill, Ontario L4J 1V8",SALES: (905) 886-2000,4.1,123 Lifetime Reviews
0,43. MADSEN MOTORS LTD.,"Sioux Lookout, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Madsen-Motors-Ltd-review-33408/,"50 King St , Sioux Lookout, Ontario P8T 1A8",SALES: (807) 737-1450,4,7 Lifetime Reviews
0,44. MIKE JACKSON CHEVROLET CADILLAC BUICK GMC,"Collingwood, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Mike-Jackson-Chevrolet-Cadillac-Buick-GMC-review-33597/,"480 Hume St, Collingwood, Ontario L9Y 1W6",SALES: (705) 445-2222,4,54 Lifetime Reviews
0,45. SURGENOR BARRHAVEN CHEVROLET BUICK GMC LTD.,"Ottawa, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Surgenor-Barrhaven-Chevrolet-Buick-GMC-Ltd-review-33002/,"3788 Prince of Wales Drive , Ottawa, Ontario K2C 3H1",SALES: (613) 699-2330,4,11 Lifetime Reviews
0,46. BOLTON GM,"Bolton, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Bolton-GM-review-31889/,"12420 Highway 50 South, Bolton, Ontario L7E 1M7",SALES: (905) 857-3677,3.9,31 Lifetime Reviews
0,47. SURGENOR CHEVROLET BUICK GMC CADILLAC LTD (OTTAWA),"Ottawa, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Surgenor-Chevrolet-Buick-GMC-Cadillac-Ltd-Ottawa-review-34542/,"939 St Laurent Blvd, Ottawa, Ontario K1K 3B1",SALES: (888) 903-5115,3.8,25 Lifetime Reviews
0,48. GATEWAY CHEVROLET,"Brampton, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Gateway-Chevrolet-review-32677/,"2 Gateway Blvd, Brampton, Ontario L6T 4A7",SALES: (905) 791-7111,3.7,80 Lifetime Reviews
0,49. LEGGAT CHEVROLET BUICK GMC,"Etobicoke, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Leggat-Chevrolet-Buick-GMC-review-33303/,"360 Rexdale Blvd, Etobicoke, Ontario M9W 1R7",SALES: (888) 803-9892,3.7,38 Lifetime Reviews
0,50. APPLEWOOD CHEVROLET CADILLAC BUICK GMC,"Mississauga, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Applewood-Chevrolet-Cadillac-Buick-GMC-review-31596/,"3000 Woodchester Dr, Mississauga, Ontario L5L 2R4",SALES: (905) 828-2221,3.6,209 Lifetime Reviews
0,51. DEGROOTE-HILL CHEVROLET BUICK GMC LTD.,"Tillsonburg, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/DeGroote-Hill-Chevrolet-Buick-GMC-Ltd-review-32317/,"Hwy 3, Tillsonburg, Ontario N4G 4H3",SALES: (519) 842-9026,3.6,6 Lifetime Reviews
0,52. DISBROWE CHEVROLET BUICK GMC CADILLAC,"St Thomas , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Disbrowe-Chevrolet-Buick-GMC-Cadillac-review-32376/,"116 Edward Street , St Thomas , Ontario N5P 4E6",SALES: (519) 631-7960,3.6,27 Lifetime Reviews
0,53. BOYER CHEVROLET BUICK GMC BANCROFT LTD,"Bancroft, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Boyer-Chevrolet-Buick-GMC-Bancroft-Ltd-review-31752/,"29668 Hwy 62 N, Bancroft, Ontario K0L 1C0",SALES: (613) 332-2438,3.5,2 Lifetime Reviews
0,54. FORBES MOTORS GM,"Waterloo, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Forbes-Motors-GM-review-18711/,"165 Weber St South, Waterloo, Ontario N2J 4A6",SALES: (519) 742-4463,3.3,3 Lifetime Reviews
0,55. MACMASTER CHEVROLET CADILLAC BUICK GMC LTD,"London, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/MacMaster-Chevrolet-Cadillac-Buick-GMC-Ltd-review-31988/,"1350 Driver Lane , London, Ontario n5v 0b4",SALES: (519) 455-6200,3.3,22 Lifetime Reviews
0,56. QUANTRILL CHEVROLET BUICK GMC CADILLAC,"Port Hope, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Quantrill-Chevrolet-Buick-GMC-Cadillac-review-34069/,"265 Peter St, Port Hope, Ontario L1A 3Z4",SALES: (905) 885-4573,3.3,2 Lifetime Reviews
0,57. SEAWAY CHEVROLET CADILLAC BUICK GMC LTD,"Cornwall, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Seaway-Chevrolet-Cadillac-Buick-GMC-Ltd-review-34291/,"2695 Brookdale Avenue PO Box 938, Cornwall, Ontario K6H 5V1",SALES: (613) 933-3000,3.3,21 Lifetime Reviews
0,58. HOGAN CHEVROLET LIMITED,"Scarborough, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Hogan-Chevrolet-Limited-review-35074/,"5000 Sheppard Avenue East, Scarborough, Ontario M1S 4L9",SALES: (416) 291-5054,3.2,30 Lifetime Reviews
0,59. OLD MILL CADILLAC CHEVROLET BUICK GMC LTD.,"Toronto, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Old-Mill-Cadillac-Chevrolet-Buick-GMC-Ltd-review-33841/,"2595 St. Clair Ave W, Toronto, Ontario M6N 4Z5",SALES: (888) 627-0234,3.1,101 Lifetime Reviews
0,60. STEVE SCHERER CHEVROLET BUICK GMC,"Kitchener, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Steve-Scherer-Chevrolet-Buick-GMC-review-34471/,"1225 Courtland Avenue E, Kitchener, Ontario N2C 2N8",SALES: (519) 893-8888,3.1,13 Lifetime Reviews
0,61. EASTSIDE GM CHEVROLET BUICK GMC LTD,"Markham, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Eastside-GM-Chevrolet-Buick-GMC-Ltd-review-32479/,"8435 Woodbine Avenue, Markham, Ontario L3R 2P4",SALES: (905) 475-7373,3,25 Lifetime Reviews
0,62. JOHN BEAR BUICK GMC,"St Catharines, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/John-Bear-Buick-GMC-review-33054/,"333 Lake St, St Catharines, Ontario L2R 7R8",SALES: (905) 934-2571,3,25 Lifetime Reviews
0,63. RAY CULLEN CHEVROLET,"London, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Ray-Cullen-Chevrolet-review-34098/,"730 Wharncliffe Rd S, London, Ontario N6J 2N4",SALES: (519) 686-7282,3,7 Lifetime Reviews
0,64. ROBINSON BUICK GMC,"Guelph, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Robinson-Buick-GMC-review-34182/,"875 Woodlawn Rd W, Guelph, Ontario N1K 1B7",SALES: (519) 821-0520,3,3 Lifetime Reviews
0,65. STRICKLAND'S BRANTFORD CHEVROLET BUICK GMC CADILLAC,"Brantford, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Strickland-s-Brantford-Chevrolet-Buick-GMC-Cadillac-review-32574/,"19-21 Lynden Rd , Brantford, Ontario N3R 8B8",SALES: (519) 759-8220,3,59 Lifetime Reviews
0,66. TOM SMITH CHEVROLET BUICK GMC,"Midland, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Tom-Smith-Chevrolet-Buick-GMC-review-34620/,"824 King St, Midland, Ontario L4R 4K8",SALES: (705) 526-0193,3,60 Lifetime Reviews
0,67. SOUTHSIDE CHEVROLET BUICK GMC,"Sudbury, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Southside-Chevrolet-Buick-GMC-review-32292/,"2601 Regent St, Sudbury, Ontario P3E 6K6",SALES: (705) 523-2438,2.9,10 Lifetime Reviews
0,68. PETER SMITH GM,"Belleville, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Peter-Smith-GM-review-33978/,"42 Towncentre Drive, Belleville, Ontario K8N 4Z5",SALES: (613) 968-6767,2.6,10 Lifetime Reviews
0,69. GUS REVENBERG CHEVROLET BUICK GMC LTD.,"Windsor, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Gus-Revenberg-Chevrolet-Buick-GMC-Ltd-review-32787/,"10150 Tecumseh Rd E, Windsor, Ontario N8R 1A2",SALES: (519) 979-2800,2.5,6 Lifetime Reviews
0,70. JOHN BEAR PONTIAC BUICK CADILLAC LTD,"Hamilton, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/John-Bear-Pontiac-Buick-Cadillac-Ltd-review-33055/,"1200 Upper James St, Hamilton, Ontario L9C 3B1",SALES: (905) 575-9400,2.5,37 Lifetime Reviews
0,71. ALEX WILLIAMSON MOTOR SALES LTD,"Uxbridge, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Alex-Williamson-Motor-Sales-Ltd-review-31564/,"Highway 47 S, Uxbridge, Ontario L9P 1S3",SALES: (905) 852-3331,2.4,1 Lifetime Review
0,72. MYERS ORLEANS CHEVROLET BUICK GMC,"Orleans , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Myers-Orleans-Chevrolet-Buick-GMC-review-33593/,"1875 St Joseph Blvd , Orleans , Ontario K1C 7J2",SALES: (613) 834-6397,2.4,95 Lifetime Reviews
0,73. ROY FOSS WOODBRIDGE,"Woodbridge, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Roy-Foss-Woodbridge-review-43728/,"2 Auto Park Cir, Woodbridge, Ontario L4L 8R1",SALES: (905) 850-1000,2.4,65 Lifetime Reviews
0,74. GEORGIAN CHEVROLET BUICK GMC,"Barrie, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Georgian-Chevrolet-Buick-GMC-review-32700/,"65 Barrie View Drive, Barrie, Ontario L4N 8V4",SALES: (705) 733-2222,2.2,25 Lifetime Reviews
0,75. NURSE CHEVROLET CADILLAC,"Whitby , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Nurse-Chevrolet-Cadillac-review-33804/,"1530 Dundas Street East , Whitby , Ontario L1N 2K7",SALES: (905) 668-3304,2.1,34 Lifetime Reviews
0,76. QUEENSTON CHEVROLET BUICK GMC,"Hamilton, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Queenston-Chevrolet-Buick-GMC-review-34074/,"2260 Rymal Road East, Hamilton, Ontario L0R 1P0",SALES: (905) 528-7001,2.1,131 Lifetime Reviews
0,77. MICHAEL BOYER CHEVROLET CADILLAC BUICK GMC,"Pickering, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Michael-Boyer-Chevrolet-Cadillac-Buick-GMC-review-33595/,"715 Kingston Road, Pickering, Ontario L1V 1A9",SALES: (905) 831-2693,1.7,5 Lifetime Reviews
0,78. MCCURDY CHEVROLET PONTIAC BUICK GMC LTD,"Trenton , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/McCurdy-Chevrolet-Pontiac-Buick-GMC-Ltd-review-33503/,"174 Trenton-Frankford Rd, Trenton , Ontario K8V 5R6",SALES: (613) 392-1245,1.6,4 Lifetime Reviews
0,79. MIKE FAIR CHEVROLET BUICK GMC CADILLAC LTD,"Smiths Falls, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Mike-Fair-Chevrolet-Buick-GMC-Cadillac-Ltd-review-33613/,"199 Lombard St, Smiths Falls, Ontario K7A 5B4",SALES: (613) 283-3882,1.6,15 Lifetime Reviews
0,80. ADDISON WEST,"Mississauga, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Addison-West-review-31531/,"6600 Turner Valley Rd , Mississauga, Ontario L5N 5Z1",SALES: (877) 801-4595,1.4,4 Lifetime Reviews
0,81. COWAN BUICK GMC LIMITED,"Bowmanville, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Cowan-Buick-GMC-Limited-review-32249/,"166 King St E, Bowmanville, Ontario L1C 3Z2",SALES: (905) 623-3396,1.4,8 Lifetime Reviews
0,82. PARK LANE CHEVROLET CADILLAC BUICK GMC,"Sarnia, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Park-Lane-Chevrolet-Cadillac-Buick-GMC-review-33907/,"1290 London Rd, Sarnia, Ontario N7S 1P5",SALES: (519) 541-8883,1.4,6 Lifetime Reviews
0,83. HAL WRIGHT CHEVROLET CADILLAC GMC BUICK,"Owen Sound, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Hal-Wright-Chevrolet-Cadillac-GMC-Buick-review-32796/,"10th St W, Owen Sound, Ontario N4K 5N7",SALES: (519) 376-5580,1.2,14 Lifetime Reviews
0,84. MYERS CADILLAC CHEV BUICK GMC,"Ottawa, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Myers-Cadillac-Chev-Buick-GMC-review-33712/,"1200 Baseline Rd, Ottawa, Ontario K2C 0A6",SALES: (613) 225-2277,1.2,31 Lifetime Reviews
0,85. BAYVIEW CHEVROLET PONTIAC BUICK GMC,"Parry Sound, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Bayview-Chevrolet-Pontiac-Buick-GMC-review-31786/,"80 Joseph St, Parry Sound, Ontario P2A 2G5",SALES: (705) 746-2991,1,1 Lifetime Review
0,86. NIAGARA MOTORS LTD,"Virgil, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Niagara-Motors-Ltd-review-33740/,"1537 Niagara Stone Rd, Virgil, Ontario L0S 1T0",SALES: (905) 468-2145,1,3 Lifetime Reviews
0,87. TIMMINS GARAGE INC,"Timmins, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Timmins-Garage-Inc-review-34613/,"1395 Riverside Dr, Timmins, Ontario P4R 1A6",SALES: (705) 268-4122,1,7 Lifetime Reviews
0,88. AITKEN CHEVROLET BUICK GMC,"Simcoe, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Aitken-Chevrolet-Buick-GMC-review-31551/,"51 Queensway East , Simcoe, Ontario N3Y 4M5",SALES: (519) 426-1680,N/A,2 Lifetime Reviews
0,89. AMHERTSBURG GMC,"Amherstburg, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Amhertsburg-GMC-review-32173/,"432 Sandwich St S, Amherstburg, Ontario N9V 2Z3",SALES: (519) 736-6451,N/A,0 Lifetime Reviews
0,90. ANDERSON GM,"Woodstock , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Anderson-GM-review-32728/,"1267 Dundas St , Woodstock , Ontario N4S 0B1",SALES: (519) 537-2326,N/A,0 Lifetime Reviews
0,91. BUTLER CHEVROLET PONTIAC BUICK CADILLAC LTD,"Pembroke , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Butler-Chevrolet-Pontiac-Buick-Cadillac-Ltd-review-31981/,"1370 Pembroke St W, Pembroke , Ontario K8A 7M3",SALES: (613) 735-3147,N/A,1 Lifetime Review
0,92. CURRY CHEVROLET BUICK GMC LTD.,"Haliburton, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Curry-Chevrolet-Buick-GMC-Ltd-review-32280/,"5065 Haliburton County Rd 21, Haliburton, Ontario K0M 1S0",SALES: (705) 457-2100,N/A,0 Lifetime Reviews
0,93. DAN KANE CHEVROLET CADILLAC,"Windsor, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Dan-Kane-Chevrolet-Cadillac-review-32293/,"500 Division Rd, Windsor, Ontario N9A 6M9",SALES: (519) 969-6000,N/A,0 Lifetime Reviews
0,94. DENNIS PIERSON CHEVROLET,"Kincardine, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Dennis-Pierson-Chevrolet-review-32331/,"856 Queen St, Kincardine, Ontario N2Z 2Y7",SALES: (519) 396-3367,N/A,0 Lifetime Reviews
0,95. DOMINION MOTORS,"Thunder Bay, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Dominion-Motors-review-32389/,"882 Copper Cres, Thunder Bay, Ontario P7B 6C9",SALES: (807) 343-2277,N/A,2 Lifetime Reviews
0,96. DOWNTOWN GMC BUICK PONTIAC LTD,"St Marys, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Downtown-GMC-Buick-Pontiac-Ltd-review-32418/,"449 Queen St W, St Marys, Ontario N4X 1B7",SALES: (519) 284-3310,N/A,0 Lifetime Reviews
0,97. EASTVIEW CHEVROLET BUICK GMC LTD,"Kapuskasing, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Eastview-Chevrolet-Buick-GMC-Ltd-review-32481/,"222 Government Rd, Kapuskasing, Ontario P5N 2X2",SALES: (705) 335-6187,N/A,0 Lifetime Reviews
0,98. EDMONDS CHEVROLET BUICK GMC,"Huntsville, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Edmonds-Chevrolet-Buick-GMC-review-43465/,"138 Hanes Rd, Huntsville, Ontario P1H 1M4",SALES: (705) 789-7500,N/A,3 Lifetime Reviews
0,99. GUS BROWN PONTIAC BUICK GMC LIMITED,"Port Perry , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Gus-Brown-Pontiac-Buick-GMC-Limited-review-32785/,"10 Vanedward Drive , Port Perry , Ontario L9L 1A9",SALES: (905) 985-8474,N/A,5 Lifetime Reviews
0,100. HAWLEY PONTIAC BUICK CADILLAC GMC,"Mississauga, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Hawley-Pontiac-Buick-Cadillac-GMC-review-32840/,"225 Dundas St E, Mississauga, Ontario L5A 1W8",SALES: (905) 275-1500,N/A,0 Lifetime Reviews
0,101. HOPPER BUICK-GMC,"North Bay, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Hopper-Buick-GMC-review-32913/,"550 Mckeown Ave, North Bay, Ontario P1B 8K3",SALES: (705) 472-3110,N/A,1 Lifetime Review
0,102. JIM MACDONALD MOTORS LTD,"Fort Frances, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Jim-MacDonald-Motors-Ltd-review-33388/,"1324 King's Hwy, Fort Frances, Ontario P9A 2X6",SALES: (807) 274-5321,N/A,1 Lifetime Review
0,103. KANTOLA MOTORS LTD,"Kenora, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Kantola-Motors-Ltd-review-33090/,"200 Lakeview Dr, Kenora, Ontario P9N 0H2",SALES: (866) 594-1714,N/A,0 Lifetime Reviews
0,104. LAKESHORE MOTORS GM CITY,"Kirkland Lake, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Lakeshore-Motors-GM-City-review-32721/,"1150 Government Rd W, Kirkland Lake, Ontario P2N 3K4",SALES: (705) 567-9271,N/A,0 Lifetime Reviews
0,105. LAPLANTE CADILLAC CHEVROLET BUICK GMC,"Hawkesbury, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Laplante-Cadillac-Chevrolet-Buick-GMC-review-34683/,"640 Main Street West, Hawkesbury, Ontario K6A 2J3",SALES: (888) 447-1974,N/A,0 Lifetime Reviews
0,106. LAPLANTE CHEVROLET PONTIAC BUICK GMC LTD,"Casselman, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Laplante-Chevrolet-Pontiac-Buick-GMC-Ltd-review-33009/,"632 Principale St, Casselman, Ontario K0A 1M0",SALES: (613) 764-2846,N/A,0 Lifetime Reviews
0,107. LARRY MACDONALD CHEVROLET BUICK GMC LTD,"Strathroy, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Larry-Macdonald-Chevrolet-Buick-GMC-Ltd-review-33274/,"28380 Centre Rd, Strathroy, Ontario N7G 3C4",SALES: (519) 245-0410,N/A,0 Lifetime Reviews
0,108. LAURIE WILLIAMSON MOTORS LTD,"Mississauga, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Laurie-Williamson-Motors-Ltd-review-33281/,"3045 Glen Erin Dr, Mississauga, Ontario L5L 1J3",SALES: (905) 607-4000,N/A,0 Lifetime Reviews
0,109. LEAMINGTON GMC,"Leamington, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Leamington-GMC-review-33000/,"108 Erie Street North, Leamington, Ontario N8H 0A9",SALES: (519) 326-3206,N/A,0 Lifetime Reviews
0,110. LEGGAT CHEVROLET BUICK GMC CADILLAC,"Burlington, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Leggat-Chevrolet-Buick-GMC-Cadillac-review-33304/,"2207 Fairview St, Burlington, Ontario L7R 3Y3",SALES: (905) 634-5534,N/A,7 Lifetime Reviews
0,111. LINDSAY BUICK GMC LTD.,"Lindsay, ON",Ontario,Buick,https://www.dealerrater.ca/dealer/Lindsay-Buick-GMC-Ltd-review-33346/,"150 Angeline St N, Lindsay, Ontario K9V 4N1",SALES: (705) 324-2148,N/A,5 Lifetime Reviews
0,112. MACFARLANE CHEVROLET LTD.,"Petrolia , ON",Ontario,Buick,https://www.dealerrater.ca/dealer/MacFarlane-Chevrolet-Ltd-review-33394/,"4219 Oil Heritage Rd , Petrolia , Ontario N0N 1R0",SALES: (519) 882-1090,N/A,0 Lifetime Reviews
