Reg Num,Name,Address,Status,Phone,Broker
1111,KANNEGIETER-ZIMMERMANN INSURANCE BROKERS LIMITED,"C/O VERGE INSURANCE BKRS, 131 ONTARIO STREET, BOX 487, ST CATHARINES, ONTARIO, C",Corporation,+1(905)688-9170,"SHERK, MARK EDWIN"
1,KEIL-DADSON INSURANCE BROKERS,"2052, VICTORIA ST, GORRIE, ONTARIO, CANADA, N0G 1X0",Corporation,519-335-3525,"KEIL, TIMOTHY AUGUST"
1120,KELLER & ASSOCIATES INS. BRKS. O/B 690719 ONTARIO INC.,"149, LAKE ST, ST CATHARINES, ONTARIO, CANADA, L2R 5Y5",Corporation,+1(905)687-9300,"KELLER, FRANK MARK"
3721,KEMPTVILLE INSURANCE BROKERS LTD.,"2412, KALADAR AVE., OTTAWA, ONTARIO, CANADA, K1V 8C1",Corporation,+1(613)520-4108,"HA, JOSEPH"
1128,KENNEDY INSURANCE BROKERS INC.,"160, KING STREET WEST, NORTH BAY, ONTARIO, CANADA, P1B 5Z7",Corporation,+1(705)472-5950,"MARTYN, ROBERT GORDON JAMES"
1,KENNY INS- SPRINGBANK,"5-360 , SPRINGBANK DRIVE, LONDON, ONTARIO, CANADA, N6J 1G5",Corporation,,"SLEIGHTHOLM, SCOTT M."
1136,KETTLEWELL INSURANCE & REAL ESTATE LIMITED,"65, FRANK STREET, P.O.BOX 70, STRATHROY, ONTARIO, CANADA, N7G 3J1",Corporation,+1(519)245-1400,"KETTLEWELL, STUART G."
1,KETTLEWELL INSURANCE- WATFORD,"5285, NANVOO ROAD, WATFORD, ONTARIO, CANADA, N0M 2S0",Corporation,519-226-0164,"KETTLEWELL, STUART G."
1137,KEYES REAL ESTATE & INSURANCE LTD,"32, STONE ST, GANANOQUE, ONTARIO, CANADA, K7G 1Z8",Corporation,+1(613)382-2129,"KEYES, KEVIN EDWARD"
1147,KIRBY & MASSON INSURANCE LTD.,"2378, HOLLYLANE DR, SUITE 203, OTTAWA, ONTARIO, CANADA, K1V 7P1",Corporation,+1(613)739-7562,"KIRBY, J. SCOTT"
1,KIRBY- GOLDEN LAKE,"13153, HWY 60, GOLDEN LAKE, ONTARIO, CANADA, K0J 1X0",Corporation,613-625-1919,"KIRBY, J. SCOTT"
1,Knox Horne & Auto-North Bay,"705, CASSELLS ST., NORTH BAY, ONTARIO, CANADA, P1B 4A3",Corporation,,"ROCCA, PETER ANTHONY"
4147,KTX INSURANCE BROKERS INC.,"300, LINCOLN ST, UNIT #22, WELLAND, ONTARIO, CANADA, L3B 4N4",Corporation,+()416-351-2600,"MAY, DARRYL JAMES"
1,KTX INSURANCE- HAMILTON,"118, JAMES STREET NORTH, SUITE # 201, HAMILTON, ONTARIO, CANADA, L8R 2K7",Corporation,,"MAY, DARRYL JAMES"
2971,KUHN & ASSOCIATES INSURANCE & FINANCIAL SERVICES ONTARIO LTD,"453, THOROLD ROAD, WELLAND, ONTARIO, CANADA, L3C 3W7",Corporation,+1(905)732-6999,"MANNELLA, MARIO"
2810,KW INSURANCE BROKER O/B 1216592 ONTARIO LTD.,"112-501 , KRUG ST., KITCHENER, ONTARIO, CANADA, N2B 1L3",Corporation,+1(519)744-4190,"BEVENBORN, JESSICA SUZANNE"
531,L & M DALLAIRE INSURANCE LTD.,"24, GOVERNMENT ROAD, KAPUSKASING, ONTARIO, CANADA, P5N 2W5",Corporation,+1(705)335-8484,"DALLAIRE, LUC CHRISTIAN"
1480,L. MELKONIAN INSURANCE BROKERS INC.,"1955, CH DE LA COTE-DE-LIESSE, 201, SAINT-LAURENT, QUEBEC, CANADA, H4N 3A8",Corporation,+1(514)333-4630,"BOUTROS, MILAD"
1750,LAKESIDE INSURANCE & FINANCIAL LTD.,"957, KING STREET EAST, HAMILTON, ONTARIO, CANADA, L8M 1C3",Corporation,+1(905)544-5092,"PINDILLI, PHILIP JOSEPH"
1197,LALANDE INSURANCE SERVICES LTD,"211 - 329, MARCH ROAD, KANATA, ONTARIO, CANADA, K2K 2E1",Corporation,+1(613)963-3020,"LALANDE, MICHAEL"
1204,LANDRY MELLOW INSURANCE LTD.,"4, CLARA STREET, ORANGEVILLE, ONTARIO, CANADA, L9W 2H6",Corporation,+1(519)941-6001,"LANDRY, CHRISTOPHER TODD"
1,LANDRY MELLOW- MISSISSAUGA,"75, WATLINE AVENUE, UNIT #145, MISSISSAUGA, ONTARIO, CANADA, L42 3E5",Corporation,905-507-2424,"LANDRY, CHRISTOPHER TODD"
152,LAURENT BELANGER INSURANCE BROKER LTD,"2712, ST. JOSEPH BLVD, ORLEANS, ONTARIO, CANADA, K1C 1G5",Corporation,+1(613)761-8828,"OLIVER, MONIQUE"
1,LAW INS - SUDBURY,"723, LORNE STREET, SUDBURY, ONTARIO, CANADA, P3C 4R5",Corporation,705-673-0222,"McCARTNEY, BRIAN"
1222,LAW INSURANCE BROKERS LIMITED,"14900, YONGE STREET, AURORA, ONTARIO, CANADA, L4G 1M7",Corporation,+1(905)727-1913,"McCARTNEY, BRIAN"
1236,"LEDOUX, LEW & PATTERSON INSURANCE BROKERS LIMITED","202-115 , MATHESON BLVD. WEST, MISSISSAUGA, ONTARIO, CANADA, L5R 3L1",Corporation,+1(905)890-1877,"HISEY, STEVEN CHRISTOPHER"
1,"LEDOUX, LEW- MARKHAM","7030, WOODBINE AVENUE, SUITE #100, MARKHAM, ONTARIO, CANADA, L3R 6G2",Corporation,905-944-1188,"HISEY, STEVEN CHRISTOPHER"
1365,LEO MARTIN INSURANCE BROKERS LIMITED,"111, MONTREAL ROAD, CORNWALL, ONTARIO, CANADA, K6H 1B2",Corporation,+1(613)932-0083,"BOOSAMRA, PAUL KENNETH"
1246,LESLIE & GILES INSURANCE LIMITED,"19, SLAN AVENUE, SCARBOROUGH, ONTARIO, CANADA, M1G 3B1",Corporation,+1(416)289-4421,"RODGERS, JOHN S.M."
1253,LIFESTYLE INSURANCE SERVICES LTD.,"384, FORT WILLIAM RD, THUNDER BAY, ONTARIO, CANADA, P7B 2Z3",Corporation,+1(807)345-1411,"ROONEY, DAVID"
1558,LOCKE INSURANCE BROKERS O/B D.J. LOCKE INS BRKS LTD,"496, TALBOT STREET, ST THOMAS, ONTARIO, CANADA, N5P 1C2",Corporation,+1(519)631-2782,"LOCKE, DAVID"
1479,LOUIS MEIER INSURANCE BROKERS LTD.,"160, CIDERMILL AVENUE, UNIT 5, CONCORD, ONTARIO, CANADA, L4K 4K5",Corporation,+1(416)398-2596,"BARKLEY, NANCY JANE"
1274,LUNDY INSURANCE INC.,"336, ST. CLAIR STREET, CHATHAM, ONTARIO, CANADA, N7L 3K1",Corporation,+1(519)352-6720,"LUNDY, JAMES ROBERT"
1549,LUSSIER DALE PARIZEAU INC.,"3601, HWY #7, SUITE #400, MARKHAM, ONTARIO, CANADA, L3R 0M3",Corporation,+1(819)503-4122,"METIVIER, MARIE-CLAUDE"
1,LUSSIER DALE PARIZEAU-GATINEAU,"745, BOUL ST JOSEPH, GATINEAU, QUEBEC, CANADA, J8Y 4B7",Corporation,+1(819)503-4122,"METIVIER, MARIE-CLAUDE"
1287,LYON & BUTLER INSURANCE BROKERS LTD,"240, CHRISLEA ROAD, SUITE # 3, WOODBRIDGE, ONTARIO, CANADA, L4L 8V1",Corporation,+1(416)913-0035,"ARNDT, RAY SEVERIN"
310,M. BUTLER INSURANCE BROKERS LTD.,"4746, VALLEYWAY DR, P.O. BOX 930, NIAGARA FALLS, ONTARIO, CANADA, L2E 6V8",Corporation,+1(905)356-6635,"BUTLER, GARY ROBERT"
1773,M. EDWARD POWELL INSURANCE BROKERS LTD.,"349, DAVIS ROAD, OAKVILLE, ONTARIO, CANADA, L6J 2X2",Corporation,+1(905)844-3542,"POWELL, DAVID EDWARD"
1166,M.B. KOURI INSURANCE BROKERS LTD.,"1294, , MOUNTAIN ROAD, TAMWORTH, ONTARIO, CANADA, K0K 3G0",Corporation,+1(613)379-2313,"GRANT, SHANE"
1298,MACKAY INSURANCE BROKERS INC.,"211, DUNDAS STREET EAST, BELLEVILLE, ONTARIO, CANADA, K8N 1E2",Corporation,+1(613)966-5740,"MACKAY, DAVID BRUCE"
1,MACLACHLAN - PARKHILL,"197, MAIN STREET , P.O. BOX 189 , PARKHILL, ONTARIO, CANADA",Corporation,519-294-6871,"ELLIOTT, D'ARCY REGAN"
1301,MACLACHLAN INSURANCE INC.,"197, PARKHILL MAIN STREET, PARKHILL, ONTARIO, CANADA, N0M 2K0",Corporation,+1(519)294-6871,"ELLIOTT, D'ARCY REGAN"
1305,MACMILLAN AND LAWSON INSURANCE BROKERS LIMITED,"271, QUEENSTON ROAD, HAMILTON, ONTARIO, CANADA, L8K 1G9",Corporation,+1(905)544-8248,"CALVISE, CARMEN"
1308,MADDOCK INSURANCE & REAL ESTATE LTD,"151, APPLEWOOD CRESCENT, UNIT 1, CONCORD, ONTARIO, CANADA, L4K 4E3",Corporation,+1(905)850-6633,"MADDOCK, PATRICIA"
1324,MALLORY INSURANCE BROKERS LTD,"BOX 727, 45 COLLIER STREET, BARRIE, ONTARIO, CANADA, L4M 4Y5",Corporation,+1(705)728-6100,"MALLORY, DANIEL WILBERT"
1334,MANTHA INSURANCE BROKERS LIMITED,"295, MONTREAL ROAD, VANIER, ONTARIO, CANADA, K1L 6B8",Corporation,+1(613)746-1450,"MANTHA, FERNAND G"
1342,MARHEN INSURANCE BROKERS LTD,"1100, SOUTH SERVICE ROAD, SUITE 217A, STONEY CREEK, ONTARIO, CANADA, L8E 0C5",Corporation,+1(416)255-3728,"MOOR, COLIN JEFFERY"
3815,MARK GUILBEAULT & ASSOCIATES LTD.,"220, MAIN ST WEST, PORT COLBORNE, ONTARIO, CANADA, L3K 3V4",Corporation,+1(289)836-7999,"GUILBEAULT, MARK ANTHONY"
3971,MARKEL CANADA LIMITED,"200 WELLINGTON ST WEST, STE 400, TORONTO, ONTARIO, CANADA, M5V 3C7",Corporation,+1(416)601-2301,"HORSMAN, ALICE EMILY"
1344,MARKETOR INSURANCE BROKERS LTD,"10048, KEELE STREET, SUITE 201, MAPLE, ONTARIO, CANADA, L6A 1G3",Corporation,+1(905)832-1020,"DIPENTIMA, MARIO"
1,MARKHAM,"675, COCHRANE DRIVE, STE 200, MARKHAM, ONTARIO, CANADA, L3R 0B8",Corporation,+1(416)597-4626,"TINKER, MICHAEL C."
1347,MARLEAU BROS LIMITED,"111, MONTREAL ROAD, CORNWALL, ONTARIO, CANADA, K6H 1B2",Corporation,+1(613)932-0404,"LEFEBVRE, PIERRE"
1351,MARSH CANADA LIMITED,"120, BREMNER BOULEVARD, SUITE #800, TORONTO, ONTARIO, CANADA, M5J 0A8",Corporation,+1(416)349-3600,"WALPOLE, VERONICA"
13,MARSH- EDMONTON,"STREET, SUITE 680, EDMONTON, ALBERTA, CANADA, T5J 3S4",Corporation,,"BERESFORD, LYNN LOUISE"
12,MARSH- HALIFAX,"1801, HOLLIS STREET, SUITE 1300, HALIFAX, NOVA SCOTIA, CANADA, B3J 3N4",Corporation,,"BERESFORD, LYNN LOUISE"
1350,MARSH INSURANCE LIMITED,"P.O.BOX 75, 199 COLEMAN STREET, BELLEVILLE, ONTARIO, CANADA, K8N 4Z9",Corporation,+1(613)969-7006,"MCDERMOTT, BRYAN EDWARD"
1,MARSH- TORONTO (UNIVERSITY),"120, BREMNER BOULEVARD, SUITE 800, TORONTO, ONTARIO, CANADA, M5J 0A8",Corporation,416-349-4700,"BERESFORD, LYNN LOUISE"
11,MARSH- WINNIPEG,"1, LOMBARD PLACE, SUITE 1420, WINNIPEG, MANITOBA, CANADA, R3B 0X3",Corporation,,"No Principal Broker,"
1354,MARSHALL & BULLOCH INSURANCE BROKERS LTD.,"41, COLBORNE STREET WEST, ORILLIA, ONTARIO, CANADA, L3V 2Y5",Corporation,+1(705)325-4234,"BULLOCH, VALERIE MAXINE"
1367,MARTIN MERRY & REID LIMITED,"3, CHURCH STREET, SUITE 404, TORONTO, ONTARIO, CANADA, M5E 1M2",Corporation,+1(416)366-3333,"BROWNE, DAVID ACKLAND"
1372,MASON INSURANCE BROKERS LTD,"317, KING STREET, PO BOX 219, WELLAND, ONTARIO, CANADA, L3B 5P4",Corporation,+1(905)788-3535,"HUNTER, WILLIAM ARNOTT"
1373,MASS INSURANCE BROKERS LIMITED,"59, MAIN STREET NORTH, MARKHAM, ONTARIO, CANADA, L3P 1X7",Corporation,+1(905)507-9600,"MCGLYNN, RANDOLPH BRENT"
1,MASTERS - WINDSOR,"2999GRAND MARAIS, RD. E., WINDSOR, ONTARIO, CANADA, N9A 1C7",Corporation,519-977-8433,"CICCOLINI, MAX P."
1,MASTERS INS WINDSOR,"2999, GRAND MARAIS, ROAD EAST, WINDSOR, ONTARIO, CANADA, N9A 1C7",Corporation,519-977-8433,"CICCOLINI, MAX P."
1,MASTERS INSURANCE (CONCORD),"7501 KEELE ST, STE 400, CONCORD, ONTARIO, CANADA, L4K 1Y2",Corporation,,"CICCOLINI, MAX P."
3143,MASTERS INSURANCE (OTTAWA) LIMITED,"7501, KEELE STREET, SUITE #400, CONCORD, ONTARIO, CANADA, L4K 1Y2",Corporation,+1(905)738-4164,"CICCOLINI, MAX P."
1376,MASTERS INSURANCE LIMITED,"7501, KEELE STREET, SUITE 400, CONCORD, ONTARIO, CANADA, L4K 1Y2",Corporation,+1(905)738-4164,"CICCOLINI, MAX P."
1,MASTERS-HAMILTON,"175, LONGWOOD ROAD SOUTH, SUITE 209 A, HAMILTON, ONTARIO, CANADA, L8P 1H1",Corporation,905-798-7713,"CICCOLINI, MAX P."
1,MAY-MCCONVILLE INS-ST THOMAS,"797, TALBOT STREET, ST THOMAS, ONTARIO, CANADA, N5P 1E3",Corporation,519-637-1054,"SPROUL, DAVID"
1395,MCAULEY INSURANCE BROKERS LIMITED,"4, VATA COURT, UNIT #30, AURORA, ONTARIO, CANADA, L4G 4B6",Corporation,+1(905)773-2995,"McAULEY, JEFF"
1396,"MCAVOY, BELAN & CAMPBELL INS AND FINANCIAL SERVICES LTD","350, KING STREET, PORT COLBORNE, ONTARIO, CANADA, L3K 4H3",Corporation,+1(905)834-3666,"BELAN, MILDRED"
1402,MCCALLUM & MISALE INSURANCE BROKERS LTD.,"549, STONECHURCH ROAD EAST, HAMILTON, ONTARIO, CANADA, L8W 3L2",Corporation,+1(905)385-3221,"MISALE, ANGELO"
1403,MCCAM INSURANCE BROKERS LIMITED,"292, KING STREET WEST, OSHAWA, ONTARIO, CANADA, L1J 2J9",Corporation,+1(905)579-0111,"MCINTOSH, RORIE SPENCE"
1407,MCCLELLAND INSURANCE BROKERS LIMITED,"350, RUTHERFORD ROAD SOUTH, SUITE 7, BRAMPTON, ONTARIO, CANADA, L6W 3P6",Corporation,+1(905)451-0755,"MCCLELLAND, JAMES ALLEN"
1387,MCCONVILLE OMNI INSURANCE BROKERS LIMITED,"300-685 , RICHMOND STREET, LONDON, ONTARIO, CANADA, N6A 5M1",Corporation,+1(519)673-0880,"SPROUL, DAVID"
1413,MCCORMICK INSURANCE BROKERS LTD.,"3009, BRIDGEN ROAD, BRIDGEN, ONTARIO, CANADA, N0N 1B0",Corporation,+1(519)864-1293,"MCCORMICK, HEATH WAYNE"
1,MCCUAIG-MILTON,"208, MAIN STREET EAST, MILTON, ONTARIO, CANADA, L9T 1N8",Corporation,905-878-2894,"MCGLYNN, RANDOLPH BRENT"
1416,MCCULLOCH INSURANCE (1951) LTD.,"77, CENTRE STREET, SUITE 1, ESPANOLA, ONTARIO, CANADA, P5E 1S4",Corporation,+1(705)869-4333,"MCCULLOCH, ALLEN VICTOR ROBERT"
1418,MCCUTCHEON INSURANCE BROKERS INC.,"C/O MACKAY INSURANCE BROKERS INC, 211 DUNDAS STREET EAST, BELLEVILLE, ONTARIO, C",Corporation,+1(613)354-2555,"MACKAY, DAVID BRUCE"
1419,McDERMOTT INSURANCE BROKERS LIMITED,"14, VICTORIA STREET EAST, P.O. BOX 640, ALLISTON, ONTARIO, CANADA, L9R 1V8",Corporation,+1(705)435-5271,"FARQUHAR, ROBERT E."
1423,MCDONAGH INSURANCE BROKERS LTD.,"P.O. BOX 250, 573 CAMPBELL STREET, LUCKNOW, ONTARIO, CANADA, N0G 2H0",Corporation,+1(519)528-3423,"MCDONAGH, WAYNE EDWIN"
1,MCDONAGH-TEESWATER,"2, CLINTON ST NORTH, BOX 231, TEESWATER, ONTARIO, CANADA, N0G 2S0",Corporation,519-392-6200,"MCDONAGH, WAYNE EDWIN"
1,MCDOUGALL INS- ARNPRIOR,"166, DANIEL ST NORTH, ARNPRIOR, ONTARIO, CANADA, K7S 2L3",Corporation,+1(613)623-7333,"STANTON, DONALD BRUCE"
18,MCDOUGALL INS- CORNWALL,"311, SECOND ST WEST, CORNWALL, ONTARIO, CANADA, K6J 1G8",Corporation,613-933-4530,"No Principal Broker,"
19,MCDOUGALL INS- COURTICE,"1561, DURHAM REG. HWY 2, UNIT #6, COURTICE, ONTARIO, CANADA, L1E 2R8",Corporation,905-579-9276,"STANTON, DONALD BRUCE"
11,MCDOUGALL INS- DEEP RIVER,"83, DEEP RIVER ROAD, PO BOX 1329 GLENDALE PLAZA, DEEP RIVER, ONTARIO, CANADA, K0",Corporation,613-584-1464,"No Principal Broker,"
12,MCDOUGALL INS- EGANVILLE,"84, BONNECHERE ST, EGANVILLE, ONTARIO, CANADA, K0J 1T0",Corporation,613-628-2619,"STANTON, DONALD BRUCE"
17,MCDOUGALL INS- KINGSTON#2,"321 CONCESSION ST, STE 205, KINGSTON, ONTARIO, CANADA, K7K 2B9",Corporation,613-650-1574,"No Principal Broker,"
21,MCDOUGALL INS- MORRISBURG,"83, MAIN STREET, MORRISBURG, ONTARIO, CANADA, K0C 1X0",Corporation,613-543-3731,"STANTON, DONALD BRUCE"
14,MCDOUGALL INS- NAPANEE,"90, INDUSTRIAL BLVD, NAPANEE, ONTARIO, CANADA, K7R 4B7",Corporation,613-254-2152,"STANTON, DONALD BRUCE"
15,MCDOUGALL INS- OSHAWA,"379, BOND ST WEST, OSHAWA, ONTARIO, CANADA, L1J 8R7",Corporation,905-723-1169,"STANTON, DONALD BRUCE"
16,MCDOUGALL INS- PEMBROKE,"177, PEMBROKE ST EAST, PEMBROKE, ONTARIO, CANADA, K8A 3J6",Corporation,613-735-4128,"STANTON, DONALD BRUCE"
1427,MCDOUGALL INSURANCE BROKERS LIMITED,"199 FRONT ST, STE 401, P.O. BOX 356, BELLEVILLE, ONTARIO, CANADA, K8N 5A6",Corporation,+1(613)966-7001,"STANTON, DONALD BRUCE"
13,MCENERY - ERIN,"35, MAIN RD, ERIN, ONTARIO, CANADA,",Corporation,,"MCGLYNN, RANDOLPH BRENT"
1431,MCFARLAN ROWLANDS INSURANCE BROKERS INC.,"503, YORK STREET, LONDON, ONTARIO, CANADA, N6B 1R4",Corporation,+1(519)679-5440,"HANCOCK, RODNEY DOUGLAS"
1431,MCFARLAN ROWLANDS-AYLMER,"84, JOHN STREET S., AYLMER, ONTARIO, CANADA, N5H 2C4",Corporation,+1(519)765-2930,"HANCOCK, RODNEY DOUGLAS"
1431,MCFARLAN ROWLANDS-DORCHESTER#2,"3, CALVERT PLACE , , DORCHESTER, ONTARIO, CANADA",Corporation,+1(519)268-7804,"HANCOCK, RODNEY DOUGLAS"
12,MCFARLAN ROWLANDS-LONDON,"503, YORK STREET, LONDON, ONTARIO, CANADA, N6E 3R5",Corporation,519-680-1100,"HANCOCK, RODNEY DOUGLAS"
1431,MCFARLAN ROWLANDS-LONDON(YORK),"#3- 1570 HYDE PARK ROAD, LONDON, ONTARIO, CANADA, N6H 5L5",Corporation,+1(519)471-7152,"HANCOCK, RODNEY DOUGLAS"
16,MCFARLAN ROWLANDS-STRATHROY,"303, CARADOC STREET SOUTH, STRATHROY, ONTARIO, CANADA, N0M 2M0",Corporation,,"HANCOCK, RODNEY DOUGLAS"
10,MCFARLAN ROWLANDS-TAVISTOCK,"27, WOODSTOCK STREET S., BOX 429, TAVISTOCK, ONTARIO, CANADA, N0B 2R0",Corporation,519-655-2277,"HANCOCK, RODNEY DOUGLAS"
13,MCFARLAN ROWLANDS-THAMESFORD,"162, DUNDAS STREET , , THAMESFORD, ONTARIO, CA",Corporation,519-285-3710,"HANCOCK, RODNEY DOUGLAS"
11,MCFARLAN ROWLANDS-TILLSONBURG,"80, Brock Street East, TILLSONBURG, ONTARIO, CANADA, N4G 1Z9",Corporation,+1(519)842-5995,"No Principal Broker,"
1,MCGOEY BROTHERS- ALLISTON,"562, VICTORIA ST E., UNIT #1, ALLISTON, ONTARIO, CANADA, L9R 1K1",Corporation,,"MCGOEY, EDWARD THOMAS"
1439,MCGOEY BROTHERS INSURANCE BROKERS LTD,"10, MILL ST EAST, TOTTENHAM, ONTARIO, CANADA, L0G 1W0",Corporation,+1(905)936-3441,"MCGOEY, EDWARD THOMAS"
1450,MCKEE & MCKEE INSURANCE BROKERS LTD,"385, THE WEST MALL, SUITE 217, ETOBICOKE, ONTARIO, CANADA, M9C 1E7",Corporation,+1(416)622-3774,"MCKEE, DAVID W.C."
1456,MCLEAN & DICKEY LTD,"174, WEST ST. SOUTH, ORILLIA, ONTARIO, CANADA, L3V 6L4",Corporation,+1(705)325-4461,"TISI, DANIELLE"
1540,MCLEAN HALLMARK INSURANCE GROUP LTD.,"184, FRONT STREET EAST, SUITE #601, TORONTO, ONTARIO, CANADA, M5A 4N3",Corporation,+1(416)364-4000,"BELYEA, JOHN NORMAN"
1,McMLELLAND INS ETOBICOKE,"56, ARERFOYLE CRESCENT, SUITE 110, ETOBICOKE, ONTARIO, CANADA, M8X 2W4",Corporation,416-237-0436,"MCCLELLAND, JAMES ALLEN"
1,MCNEIL INSURANCE BROKERAGE,"181, MAIN STREET , P.O. BOX 129 , DUTTON, ONTARIO, CANADA,",Corporation,,"FALLOWFIELD, CATHERINE A."
3169,MCNEILL RISK MANAGEMENT SERVICES INC.,"2265, UPPER MIDDLE ROAD EAST, SUITE #103, OAKVILLE, ONTARIO, CANADA, L6H 0G5",Corporation,+1(647)723-5477,"MCNEILL, KEITH DOUGLAS"
1469,MCR INSURANCE BROKERS LTD.,"15037, YONGE STREET, AURORA, ONTARIO, CANADA, L4G 1M3",Corporation,+1(905)713-1612,"HAWTIN, ROBERT BARRY"
1,MCR INSURANCE- TORONTO,"3080, YONGE STREET, SUITE #6020, TORONTO, ONTARIO, CANADA, M4N 3N1",Corporation,647-348-7598,"HAWTIN, ROBERT BARRY"
1462,MCTAGGART WETTLAUFER INS BRKS INC. O/A EXCALIBUR INS GROUP,"68, ONTARIO ROAD, PO BOX 488, MITCHELL, ONTARIO, CANADA, N0K 1N0",Corporation,+1(519)348-9150,"ROY, JEFFREY"
1473,MCVEY INSURANCE SERVICE LTD,"8028, VICTORIA STREET, METCALFE, ONTARIO, CANADA, K0A 2P0",Corporation,+1(613)821-2524,"MCVEY, BARRY WINSTON"
1,MEADOWVALE INS-GEORGETOWN,"8, WESLEYAN STREET, GEORGETOWN, ONTARIO, CANADA, L7G 2E1",Corporation,,"SPRIGGS, ROGER ADAM"
1475,MEADOWVALE INSURANCE BROKERS LTD,"159, CHURCH STREET, OAKVILLE, ONTARIO, CANADA, L6J 1N1",Corporation,+1(905)826-5122,"SPRIGGS, ROGER ADAM"
1,MEADWELL MOWAT...-HALIBURTON,"413, DUNDAS E ST, WHITBY, ONTARIO, CANADA, L1N 2J2",Partnership,+1(905)668-3579,"MEADWELL, KRISTEN LYNN"
1982,MEDTHREE INSURANCE GROUP INC.,"106, FRONT ST EAST, SUITE #303, TORONTO, ONTARIO, CANADA, M5A 1E1",Wholesaler / MGA,+1(416)477-2353,"MCRUER, NEIL DONALD"
1,MELOCHE MONNEX- ETOBICOKE,"304, THE EAST MALL, 6TH FLOOR, ETOBICOKE, ONTARIO, CANADA, M9B 6E2",Corporation,403-269-1112,"CHONG, ELAINE"
1531,MELOCHE MONNEX FINANCIAL SERVICES INC.,"101, MCNABB STREET, 2ND FLOOR, MARKHAM, ONTARIO, CANADA, L3R 4H8",Corporation,+1(416)758-4882,"CHONG, ELAINE"
2216,MELVIN E. VAN HORN INSURANCE BROKER LTD.,"P.O. BOX 148, MINDEMOYA, ONTARIO, CANADA, P0P 1S0",Corporation,+1(705)377-5777,"VAN HORN, DARRYL D."
2961,MERIDIAN INSURANCE GROUP INC.,"1600, CARLING AVE, SUITE #570, OTTAWA, ONTARIO, CANADA, K1Z 1G3",Corporation,+1(613)797-5643,"NORMAN, WILLIAM ROBERT"
1,MERIT INS WATERDOWN,"20, MAIN ST. NORTH, UNIT 7, WATEDOWN, ONTARIO, CANADA, L0R 2H0",Corporation,+1(905)690-6888,"VICKERS, CAROLYN"
1489,MERIT INSURANCE BROKERS INC.,"111, GORDON BAKER ROAD, SUITE #100, NORTH YORK, ONTARIO, CANADA, M2H 3R1",Corporation,+1(416)497-5556,"VICKERS, CAROLYN"
1,MERLE REEDS- FENELON FALLS,"45 LINDSAY STREET, FENELON FALLS, ONTARIO, CANADA, K0M 1N0",Corporation,705-887-7710,"REEDS, BRIAN TRENTON"
1818,MERLE REEDS INSURANCE BROKERS LIMITED,"232, KENT STREET WEST, SUITE #5, LINDSAY, ONTARIO, CANADA, K9V 6A4",Corporation,+1(705)324-6260,"REEDS, BRIAN TRENTON"
1690,MICHAEL PALERMO & ASSOCIATES INSURANCE LIMITED,"170, ATTWELL DRIVE, SUITE #550, ETOBICOKE, ONTARIO, CANADA, M9W 5Z5",Corporation,+1(416)247-5471,"PALERMO, MICHAEL V"
1,MILLER - OWEN SOUND,"681, 10TH STREET WEST, OWEN SOUND, ONTARIO, CANADA, N4K 3R8",Corporation,519-376-0590,"FARRELL, TODD K."
1501,MILLER INSURANCE BROKERS INC.,"1115, SUTTON STREET, KINCARDINE, ONTARIO, CANADA, N2Z 2C5",Corporation,+1(519)396-3465,"FARRELL, TODD K."
1503,MILLS INSURANCE BROKERS LIMITED,"1201, DUNDAS STREET E., UNIT #204, TORONTO, ONTARIO, CANADA, M4M 1S2",Corporation,+1(416)489-5570,"SMITH, AMY DORIS"
1506,MILMINE INSURANCE O/B 1255653 ONTARIO INC.,"C/O THE VERGE GROUP, 131 ONTARIO STREET, BOX 487, ST CATHARINES, ONTARIO, CANADA",Corporation,+1(905)688-9170,"SHERK, MARK EDWIN"
1512,MINET INC.,"C/O AON REED STENHOUSE INC., 20 BAY STREET, SUITE 2400, TORONTO, ONTARIO, CANADA",Corporation,+1(416)868-5500,"AUDET, MAURICE GEORGE"
1,MINET INC-MONTREAL,"700, de la GAUCHETIERE WEST, MONTREAL, QUEBEC, CANADA, H3B 0A5",Corporation,514-288-2273,"AUDET, MAURICE GEORGE"
1513,MINK INSURANCE SERVICES LIMITED,"472, HUGEL AVENUE WEST, P.O. BOX 668, MIDLAND, ONTARIO, CANADA, L4R 4P4",Corporation,+1(705)527-6465,"STANTON, DONALD BRUCE"
1,MINNEAPOLIS,"7601 FRANCE AVE SOUTH, STE 200, EDINA, MINNESOTA, CANADA, 55435",Wholesaler / MGA,,"SUTTLE, AMY MARGUERITE"
1518,MITCHELL SANDHAM INC.,"1375 North Service Road East, Unit 103, Oakville, Ontario, Canada, L6H 1A7",Corporation,+1(416)862-1750,"MITCHELL, PETER STEVEN"
1697,MITCHELL SANDHAM PASTOR O/B MSP INSURANCE CORP.,"5225, ORBITOR DRIVE, UNIT #15, MISSISSAUGA, ONTARIO, CANADA, L4W 4Y8",Corporation,+1(905)238-6500,"PASTOR, JOHN L"
1,MITCHELLE SANDHAM - AJAX,"467, WESTNEY ROAD SOUTH, UNIT 13, AJAX, ONTARIO, CANADA, L1S 6V8",Corporation,,"MITCHELL, PETER STEVEN"
